Algorithm,DataType,DataSize,Sortedness,Time(ns)
BubbleSortWhileNeeded,Float,100,FirstKSorted,19792
BubbleSortWhileNeeded,Float,100,FirstKSorted,19708
BubbleSortWhileNeeded,Float,100,FirstKSorted,19666
BubbleSortWhileNeeded,Float,100,FirstKSorted,19708
BubbleSortWhileNeeded,Float,100,FirstKSorted,19708
BubbleSortWhileNeeded,Float,100,FirstKSorted,19791
BubbleSortWhileNeeded,Float,100,FirstKSorted,19667
BubbleSortWhileNeeded,Float,100,FirstKSorted,19500
BubbleSortWhileNeeded,Float,100,FirstKSorted,19416
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19417
BubbleSortWhileNeeded,Float,100,FirstKSorted,19416
BubbleSortWhileNeeded,Float,100,FirstKSorted,19291
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19291
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19291
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19291
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19459
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19417
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19291
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19416
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19334
BubbleSortWhileNeeded,Float,100,FirstKSorted,19292
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19417
BubbleSortWhileNeeded,Float,100,FirstKSorted,19459
BubbleSortWhileNeeded,Float,100,FirstKSorted,19333
BubbleSortWhileNeeded,Float,100,FirstKSorted,19375
BubbleSortWhileNeeded,Float,100,LastKSorted,7833
BubbleSortWhileNeeded,Float,100,LastKSorted,6709
BubbleSortWhileNeeded,Float,100,LastKSorted,5958
BubbleSortWhileNeeded,Float,100,LastKSorted,6000
BubbleSortWhileNeeded,Float,100,LastKSorted,5833
BubbleSortWhileNeeded,Float,100,LastKSorted,6834
BubbleSortWhileNeeded,Float,100,LastKSorted,6459
BubbleSortWhileNeeded,Float,100,LastKSorted,5625
BubbleSortWhileNeeded,Float,100,LastKSorted,5750
BubbleSortWhileNeeded,Float,100,LastKSorted,5625
BubbleSortWhileNeeded,Float,100,LastKSorted,5458
BubbleSortWhileNeeded,Float,100,LastKSorted,5458
BubbleSortWhileNeeded,Float,100,LastKSorted,23875
BubbleSortWhileNeeded,Float,100,LastKSorted,5500
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5334
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5334
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5459
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5500
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5458
BubbleSortWhileNeeded,Float,100,LastKSorted,5416
BubbleSortWhileNeeded,Float,100,LastKSorted,5500
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5334
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5334
BubbleSortWhileNeeded,Float,100,LastKSorted,5334
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5417
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5458
BubbleSortWhileNeeded,Float,100,LastKSorted,5459
BubbleSortWhileNeeded,Float,100,LastKSorted,5500
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5458
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,5375
BubbleSortWhileNeeded,Float,100,LastKSorted,13666
BubbleSortWhileNeeded,Float,100,LastKSorted,5333
BubbleSortWhileNeeded,Float,100,LastKSorted,5458
BubbleSortWhileNeeded,Float,1000,Random,2223458
BubbleSortWhileNeeded,Float,1000,Random,2248458
BubbleSortWhileNeeded,Float,1000,Random,2192625
BubbleSortWhileNeeded,Float,1000,Random,2215917
BubbleSortWhileNeeded,Float,1000,Random,2266250
BubbleSortWhileNeeded,Float,1000,Random,2359958
BubbleSortWhileNeeded,Float,1000,Random,2225125
BubbleSortWhileNeeded,Float,1000,Random,2195333
BubbleSortWhileNeeded,Float,1000,Random,2200292
BubbleSortWhileNeeded,Float,1000,Random,2203208
BubbleSortWhileNeeded,Float,1000,Random,2214833
BubbleSortWhileNeeded,Float,1000,Random,2317250
BubbleSortWhileNeeded,Float,1000,Random,2195250
BubbleSortWhileNeeded,Float,1000,Random,2218167
BubbleSortWhileNeeded,Float,1000,Random,2205750
BubbleSortWhileNeeded,Float,1000,Random,2186875
BubbleSortWhileNeeded,Float,1000,Random,2210208
BubbleSortWhileNeeded,Float,1000,Random,2216666
BubbleSortWhileNeeded,Float,1000,Random,2198167
BubbleSortWhileNeeded,Float,1000,Random,2251458
BubbleSortWhileNeeded,Float,1000,Random,2215166
BubbleSortWhileNeeded,Float,1000,Random,2199750
BubbleSortWhileNeeded,Float,1000,Random,2194667
BubbleSortWhileNeeded,Float,1000,Random,2203958
BubbleSortWhileNeeded,Float,1000,Random,2217083
BubbleSortWhileNeeded,Float,1000,Random,2199042
BubbleSortWhileNeeded,Float,1000,Random,2243875
BubbleSortWhileNeeded,Float,1000,Random,2194042
BubbleSortWhileNeeded,Float,1000,Random,2239167
BubbleSortWhileNeeded,Float,1000,Random,2187750
BubbleSortWhileNeeded,Float,1000,Random,2198416
BubbleSortWhileNeeded,Float,1000,Random,2210417
BubbleSortWhileNeeded,Float,1000,Random,2191792
BubbleSortWhileNeeded,Float,1000,Random,2177375
BubbleSortWhileNeeded,Float,1000,Random,2301000
BubbleSortWhileNeeded,Float,1000,Random,2201458
BubbleSortWhileNeeded,Float,1000,Random,2184500
BubbleSortWhileNeeded,Float,1000,Random,2198125
BubbleSortWhileNeeded,Float,1000,Random,2215458
BubbleSortWhileNeeded,Float,1000,Random,2211375
BubbleSortWhileNeeded,Float,1000,Random,2339208
BubbleSortWhileNeeded,Float,1000,Random,2285083
BubbleSortWhileNeeded,Float,1000,Random,2262833
BubbleSortWhileNeeded,Float,1000,Random,2239125
BubbleSortWhileNeeded,Float,1000,Random,2250708
BubbleSortWhileNeeded,Float,1000,Random,2230875
BubbleSortWhileNeeded,Float,1000,Random,2198917
BubbleSortWhileNeeded,Float,1000,Random,2267791
BubbleSortWhileNeeded,Float,1000,Random,2264208
BubbleSortWhileNeeded,Float,1000,Random,2309292
BubbleSortWhileNeeded,Float,1000,Random,2433458
BubbleSortWhileNeeded,Float,1000,Random,2255083
BubbleSortWhileNeeded,Float,1000,Random,2178542
BubbleSortWhileNeeded,Float,1000,Random,2189916
BubbleSortWhileNeeded,Float,1000,Random,2210166
BubbleSortWhileNeeded,Float,1000,Random,2187083
BubbleSortWhileNeeded,Float,1000,Random,2225416
BubbleSortWhileNeeded,Float,1000,Random,2191500
BubbleSortWhileNeeded,Float,1000,Random,2201167
BubbleSortWhileNeeded,Float,1000,Random,2195583
BubbleSortWhileNeeded,Float,1000,Random,2190417
BubbleSortWhileNeeded,Float,1000,Random,2187458
BubbleSortWhileNeeded,Float,1000,Random,2187500
BubbleSortWhileNeeded,Float,1000,Random,2218125
BubbleSortWhileNeeded,Float,1000,Random,2176291
BubbleSortWhileNeeded,Float,1000,Random,2187750
BubbleSortWhileNeeded,Float,1000,Random,2212667
BubbleSortWhileNeeded,Float,1000,Random,2203625
BubbleSortWhileNeeded,Float,1000,Random,2185125
BubbleSortWhileNeeded,Float,1000,Random,2186042
BubbleSortWhileNeeded,Float,1000,Random,2185667
BubbleSortWhileNeeded,Float,1000,Random,2225542
BubbleSortWhileNeeded,Float,1000,Random,2195666
BubbleSortWhileNeeded,Float,1000,Random,2192791
BubbleSortWhileNeeded,Float,1000,Random,2197667
BubbleSortWhileNeeded,Float,1000,Random,2198042
BubbleSortWhileNeeded,Float,1000,Random,2204542
BubbleSortWhileNeeded,Float,1000,Random,2186875
BubbleSortWhileNeeded,Float,1000,Random,2196500
BubbleSortWhileNeeded,Float,1000,Random,2194416
BubbleSortWhileNeeded,Float,1000,Random,2189958
BubbleSortWhileNeeded,Float,1000,Random,2234625
BubbleSortWhileNeeded,Float,1000,Random,2206167
BubbleSortWhileNeeded,Float,1000,Random,2190334
BubbleSortWhileNeeded,Float,1000,Random,2215375
BubbleSortWhileNeeded,Float,1000,Random,2193459
BubbleSortWhileNeeded,Float,1000,Random,2188875
BubbleSortWhileNeeded,Float,1000,Random,2189833
BubbleSortWhileNeeded,Float,1000,Random,2224792
BubbleSortWhileNeeded,Float,1000,Random,2203667
BubbleSortWhileNeeded,Float,1000,Random,2189500
BubbleSortWhileNeeded,Float,1000,Random,2211167
BubbleSortWhileNeeded,Float,1000,Random,2220000
BubbleSortWhileNeeded,Float,1000,Random,2184334
BubbleSortWhileNeeded,Float,1000,Random,2193250
BubbleSortWhileNeeded,Float,1000,Random,2214083
BubbleSortWhileNeeded,Float,1000,Random,2199542
BubbleSortWhileNeeded,Float,1000,Random,2195708
BubbleSortWhileNeeded,Float,1000,Random,2195417
BubbleSortWhileNeeded,Float,1000,Random,2237708
BubbleSortWhileNeeded,Float,1000,Reversed,2125208
BubbleSortWhileNeeded,Float,1000,Reversed,2101417
BubbleSortWhileNeeded,Float,1000,Reversed,2510708
BubbleSortWhileNeeded,Float,1000,Reversed,2682333
BubbleSortWhileNeeded,Float,1000,Reversed,2435750
BubbleSortWhileNeeded,Float,1000,Reversed,2439416
BubbleSortWhileNeeded,Float,1000,Reversed,2449042
BubbleSortWhileNeeded,Float,1000,Reversed,2412667
BubbleSortWhileNeeded,Float,1000,Reversed,2517333
BubbleSortWhileNeeded,Float,1000,Reversed,2441667
BubbleSortWhileNeeded,Float,1000,Reversed,2417000
BubbleSortWhileNeeded,Float,1000,Reversed,2418208
BubbleSortWhileNeeded,Float,1000,Reversed,2429417
BubbleSortWhileNeeded,Float,1000,Reversed,2434042
BubbleSortWhileNeeded,Float,1000,Reversed,2418375
BubbleSortWhileNeeded,Float,1000,Reversed,2497708
BubbleSortWhileNeeded,Float,1000,Reversed,2420750
BubbleSortWhileNeeded,Float,1000,Reversed,2412708
BubbleSortWhileNeeded,Float,1000,Reversed,2447625
BubbleSortWhileNeeded,Float,1000,Reversed,2426500
BubbleSortWhileNeeded,Float,1000,Reversed,2423750
BubbleSortWhileNeeded,Float,1000,Reversed,2410042
BubbleSortWhileNeeded,Float,1000,Reversed,2495167
BubbleSortWhileNeeded,Float,1000,Reversed,2412667
BubbleSortWhileNeeded,Float,1000,Reversed,2424917
BubbleSortWhileNeeded,Float,1000,Reversed,2444458
BubbleSortWhileNeeded,Float,1000,Reversed,2418000
BubbleSortWhileNeeded,Float,1000,Reversed,2410250
BubbleSortWhileNeeded,Float,1000,Reversed,2450916
BubbleSortWhileNeeded,Float,1000,Reversed,2449125
BubbleSortWhileNeeded,Float,1000,Reversed,2410375
BubbleSortWhileNeeded,Float,1000,Reversed,2441834
BubbleSortWhileNeeded,Float,1000,Reversed,2428125
BubbleSortWhileNeeded,Float,1000,Reversed,2417750
BubbleSortWhileNeeded,Float,1000,Reversed,2445417
BubbleSortWhileNeeded,Float,1000,Reversed,2549000
BubbleSortWhileNeeded,Float,1000,Reversed,2607458
BubbleSortWhileNeeded,Float,1000,Reversed,2439125
BubbleSortWhileNeeded,Float,1000,Reversed,2443959
BubbleSortWhileNeeded,Float,1000,Reversed,2434417
BubbleSortWhileNeeded,Float,1000,Reversed,2448125
BubbleSortWhileNeeded,Float,1000,Reversed,2435417
BubbleSortWhileNeeded,Float,1000,Reversed,2502667
BubbleSortWhileNeeded,Float,1000,Reversed,2418417
BubbleSortWhileNeeded,Float,1000,Reversed,2479000
BubbleSortWhileNeeded,Float,1000,Reversed,2446750
BubbleSortWhileNeeded,Float,1000,Reversed,2427916
BubbleSortWhileNeeded,Float,1000,Reversed,2442708
BubbleSortWhileNeeded,Float,1000,Reversed,2429666
BubbleSortWhileNeeded,Float,1000,Reversed,2551042
BubbleSortWhileNeeded,Float,1000,Reversed,2439833
BubbleSortWhileNeeded,Float,1000,Reversed,2430792
BubbleSortWhileNeeded,Float,1000,Reversed,2420208
BubbleSortWhileNeeded,Float,1000,Reversed,2445709
BubbleSortWhileNeeded,Float,1000,Reversed,2435250
BubbleSortWhileNeeded,Float,1000,Reversed,2429167
BubbleSortWhileNeeded,Float,1000,Reversed,2537083
BubbleSortWhileNeeded,Float,1000,Reversed,2460500
BubbleSortWhileNeeded,Float,1000,Reversed,2412750
BubbleSortWhileNeeded,Float,1000,Reversed,2414084
BubbleSortWhileNeeded,Float,1000,Reversed,2443875
BubbleSortWhileNeeded,Float,1000,Reversed,2441125
BubbleSortWhileNeeded,Float,1000,Reversed,2527583
BubbleSortWhileNeeded,Float,1000,Reversed,2467458
BubbleSortWhileNeeded,Float,1000,Reversed,2432208
BubbleSortWhileNeeded,Float,1000,Reversed,2415750
BubbleSortWhileNeeded,Float,1000,Reversed,2475875
BubbleSortWhileNeeded,Float,1000,Reversed,2427458
BubbleSortWhileNeeded,Float,1000,Reversed,2412750
BubbleSortWhileNeeded,Float,1000,Reversed,2527791
BubbleSortWhileNeeded,Float,1000,Reversed,2444583
BubbleSortWhileNeeded,Float,1000,Reversed,2410708
BubbleSortWhileNeeded,Float,1000,Reversed,2432167
BubbleSortWhileNeeded,Float,1000,Reversed,2449333
BubbleSortWhileNeeded,Float,1000,Reversed,2419250
BubbleSortWhileNeeded,Float,1000,Reversed,2412750
BubbleSortWhileNeeded,Float,1000,Reversed,2534125
BubbleSortWhileNeeded,Float,1000,Reversed,2418375
BubbleSortWhileNeeded,Float,1000,Reversed,2413792
BubbleSortWhileNeeded,Float,1000,Reversed,2413792
BubbleSortWhileNeeded,Float,1000,Reversed,2428791
BubbleSortWhileNeeded,Float,1000,Reversed,2417792
BubbleSortWhileNeeded,Float,1000,Reversed,2414166
BubbleSortWhileNeeded,Float,1000,Reversed,2520333
BubbleSortWhileNeeded,Float,1000,Reversed,2419583
BubbleSortWhileNeeded,Float,1000,Reversed,2427875
BubbleSortWhileNeeded,Float,1000,Reversed,2429708
BubbleSortWhileNeeded,Float,1000,Reversed,2463708
BubbleSortWhileNeeded,Float,1000,Reversed,2527500
BubbleSortWhileNeeded,Float,1000,Reversed,2514833
BubbleSortWhileNeeded,Float,1000,Reversed,2556416
BubbleSortWhileNeeded,Float,1000,Reversed,2412833
BubbleSortWhileNeeded,Float,1000,Reversed,2449875
BubbleSortWhileNeeded,Float,1000,Reversed,2429917
BubbleSortWhileNeeded,Float,1000,Reversed,2414833
BubbleSortWhileNeeded,Float,1000,Reversed,2442958
BubbleSortWhileNeeded,Float,1000,Reversed,2503250
BubbleSortWhileNeeded,Float,1000,Reversed,2417042
BubbleSortWhileNeeded,Float,1000,Reversed,2448417
BubbleSortWhileNeeded,Float,1000,Reversed,2448208
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1989042
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1986958
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2018875
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2000166
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2120958
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2316917
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2007333
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1986292
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1977916
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1980750
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2001458
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1980375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2166584
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1969458
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1970250
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1984209
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1971917
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1995583
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1976375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1976000
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2041292
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2005250
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2006167
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1969958
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1974500
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1997209
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1981125
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1964791
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1978958
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2132333
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1986416
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1978833
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2039375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2007625
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1980666
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1977416
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1965833
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2034125
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2020500
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1966375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1966625
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2007250
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1981250
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1970000
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1966583
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2004041
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1992583
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1970250
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1966875
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1977084
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1984083
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1965916
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1966416
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2002416
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2022833
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1970625
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1970792
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2001167
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1981500
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1974625
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1972416
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2007541
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2029334
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1969000
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1966166
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1966125
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1988750
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1972708
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1968375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2001292
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1997417
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2028583
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1967666
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1999833
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1982209
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2000375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1994084
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1965750
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1994542
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2025000
BubbleSortWhileNeeded,Float,1000,FirstKSorted,1976708
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2127792
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2115791
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2036750
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2041167
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2017375
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2015916
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2060208
BubbleSortWhileNeeded,Float,1000,FirstKSorted,2037000
